,gene symbol,ensembl ID,overallAssociationScore,geneticAssociations,somaticMutations,drugs,pathwaysSystemsBiology,textMining,rnaExpression,animalModels,targetName,Open Targets,Consensus-RNAseq:Low,Proteomics-DB:Low,HPA-Ab:,Mouse Infertility,Druggable,CITDBase
3889,ASAP2,ENSG00000151693,0.0022174791281082,No data,No data,No data,No data,0.011087395640541052,No data,No data,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",True,,,,,,
3890,COL6A1,ENSG00000142156,0.0022174791281082,No data,No data,No data,No data,0.011087395640541052,No data,No data,collagen type VI alpha 1 chain,True,,,,,,
3891,ACTA1,ENSG00000143632,0.0022174791281082,No data,No data,No data,No data,0.011087395640541052,No data,No data,"actin alpha 1, skeletal muscle",True,,,,,,
3892,SLC8B1,ENSG00000089060,0.0022174791281082,No data,No data,No data,No data,0.011087395640541052,No data,No data,solute carrier family 8 member B1,True,,,,,,
3893,TNFRSF10B,ENSG00000120889,0.0022174791281082,No data,No data,No data,No data,0.011087395640541052,No data,No data,TNF receptor superfamily member 10b,True,,,,,,
3894,CNKSR1,ENSG00000142675,0.0022174791281082,No data,No data,No data,No data,0.011087395640541052,No data,No data,connector enhancer of kinase suppressor of Ras 1,True,,,,,,
3895,MCC,ENSG00000171444,0.0022174791281082,No data,No data,No data,No data,0.011087395640541052,No data,No data,MCC regulator of WNT signaling pathway,True,,,,,,
3896,WNT9A,ENSG00000143816,0.0022174791281082,No data,No data,No data,No data,0.011087395640541052,No data,No data,Wnt family member 9A,True,,,,,,
3897,MEG3,ENSG00000214548,0.0020121569866167,No data,No data,No data,No data,0.01006078493308355,No data,No data,maternally expressed 3,True,,,,,,
3898,SGTA,ENSG00000104969,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,small glutamine rich tetratricopeptide repeat co-chaperone alpha,True,,,,,,
3899,FCGR3B,ENSG00000162747,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,Fc fragment of IgG receptor IIIb,True,,,,,,
3900,NBR1,ENSG00000188554,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,NBR1 autophagy cargo receptor,True,,,,,,
3901,FCGR3A,ENSG00000203747,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,Fc fragment of IgG receptor IIIa,True,,,,,,
3902,MUC16,ENSG00000181143,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"mucin 16, cell surface associated",True,F,—,—,,Y,True
3903,AIMP2,ENSG00000106305,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,aminoacyl tRNA synthetase complex interacting multifunctional protein 2,True,,,,,,
3904,LRSAM1,ENSG00000148356,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,leucine rich repeat and sterile alpha motif containing 1,True,,,,,,
3905,SMAD2,ENSG00000175387,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,SMAD family member 2,True,,,,,,
3906,F3,ENSG00000018236,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"coagulation factor III, tissue factor",True,,,,,,
3907,SMARCB1,ENSG00000099956,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",True,,,,,,
3908,ISYNA1,ENSG00000105655,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,inositol-3-phosphate synthase 1,True,,,,,,
3909,TCN1,ENSG00000134827,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,transcobalamin 1,True,,,,,,
3910,CNTN5,ENSG00000149972,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,contactin 5,True,,,,,,
3911,RNU1-1,ENSG00000206652,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"RNA, U1 small nuclear 1",True,,,,,,
3912,SNORD109A,ENSG00000274640,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"small nucleolar RNA, C/D box 109A",True,,,,,,
3913,GLB1,ENSG00000170266,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,galactosidase beta 1,True,,,,,,
3914,CEP41,ENSG00000106477,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,centrosomal protein 41,True,,,,,,
3915,MYT1L,ENSG00000186487,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,myelin transcription factor 1 like,True,,,,,,
3916,TALDO1,ENSG00000177156,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,transaldolase 1,True,,,,,,
3917,PLAU,ENSG00000122861,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"plasminogen activator, urokinase",True,,,,,,
3918,CRK,ENSG00000167193,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"CRK proto-oncogene, adaptor protein",True,,,,,,
3919,POLDIP2,ENSG00000004142,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,DNA polymerase delta interacting protein 2,True,,,,,,
3920,DDC,ENSG00000132437,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,dopa decarboxylase,True,,,,,,
3921,AHSA1,ENSG00000100591,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,activator of HSP90 ATPase activity 1,True,F,—,—,,—,True
3922,B3GAT2,ENSG00000112309,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"beta-1,3-glucuronyltransferase 2",True,,,,,,
3923,RNF19A,ENSG00000034677,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,"ring finger protein 19A, RBR E3 ubiquitin protein ligase",True,,,,,,
3924,FAM172A,ENSG00000113391,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,family with sequence similarity 172 member A,True,,,,,,
3925,GRAP2,ENSG00000100351,0.0018478992734235,No data,No data,No data,No data,0.009239496367117545,No data,No data,GRB2 related adaptor protein 2,True,,,,,,
3926,NOTCH4,ENSG00000204301,0.0015195865600079,0.0001650685650766681,No data,No data,No data,0.007391597093694037,No data,No data,notch receptor 4,True,,,,,,
3927,TNFSF15,ENSG00000181634,0.0015068195414654,0.00011400049090641538,No data,No data,No data,0.007391597093694037,No data,No data,TNF superfamily member 15,True,,,,,,
3928,LYZ,ENSG00000090382,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,lysozyme,True,,,,,,
3929,ARHGAP11A,ENSG00000198826,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,Rho GTPase activating protein 11A,True,,,,,,
3930,CMTM7,ENSG00000153551,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,CKLF like MARVEL transmembrane domain containing 7,True,,,,,,
3931,RNU11,ENSG00000274978,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,"RNA, U11 small nuclear",True,,,,,,
3932,USP9Y,ENSG00000114374,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,ubiquitin specific peptidase 9 Y-linked,True,,,,,,
3933,DLG2,ENSG00000108852,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,discs large MAGUK scaffold protein 2,True,,,,,,
3934,ALDH5A1,ENSG00000112294,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,aldehyde dehydrogenase 5 family member A1,True,,,,,,
3935,SCD5,ENSG00000145284,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,stearoyl-CoA desaturase 5,True,,,,,,
3936,SNORD118,ENSG00000200463,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,"small nucleolar RNA, C/D box 118",True,,,,,,
3937,SERPINE2,ENSG00000135919,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,serpin family E member 2,True,,,,,,
3938,KMT2E,ENSG00000005483,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,lysine methyltransferase 2E (inactive),True,,,,,,
3939,SOAT1,ENSG00000057252,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,sterol O-acyltransferase 1,True,,,,,,
3940,RBFOX2,ENSG00000100320,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,RNA binding fox-1 homolog 2,True,,,,,,
3941,ESRRB,ENSG00000119715,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,estrogen related receptor beta,True,,,,,,
3942,TFAM,ENSG00000108064,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,"transcription factor A, mitochondrial",True,,,,,,
3943,NANOG,ENSG00000111704,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,Nanog homeobox,True,,,,,,
3944,MUC3A,ENSG00000169894,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,"mucin 3A, cell surface associated",True,,,,,,
3945,ATP4A,ENSG00000105675,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,ATPase H+/K+ transporting subunit alpha,True,,,,,,
3946,ABCA4,ENSG00000198691,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,ATP binding cassette subfamily A member 4,True,,,,,,
3947,IL3RA,ENSG00000185291,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,interleukin 3 receptor subunit alpha,True,,,,,,
3948,ESPL1,ENSG00000135476,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,"extra spindle pole bodies like 1, separase",True,,,,,,
3949,ASTL,ENSG00000188886,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,astacin like metalloendopeptidase,True,,,,,,
3950,SMOX,ENSG00000088826,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,spermine oxidase,True,,,,,,
3951,CDH15,ENSG00000129910,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,cadherin 15,True,,,,,,
3952,ESAM,ENSG00000149564,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,endothelial cell adhesion molecule,True,,,,,,
3953,CLIC1,ENSG00000213719,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,chloride intracellular channel 1,True,,,,,,
3954,MIF,ENSG00000163220,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,macrophage migration inhibitory factor,True,,,,,,
3955,ATP12A,ENSG00000075673,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,ATPase H+/K+ transporting non-gastric alpha2 subunit,True,,,,,,
3956,FKBP14,ENSG00000106080,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,FKBP prolyl isomerase 14,True,,,,,,
3957,RPL5,ENSG00000122406,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,ribosomal protein L5,True,,,,,,
3958,PHF12,ENSG00000109118,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,PHD finger protein 12,True,,,,,,
3959,CEP120,ENSG00000168944,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,centrosomal protein 120,True,,,,,,
3960,MIR148A,ENSG00000199085,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,microRNA 148a,True,,,,,,
3961,NUMA1,ENSG00000137497,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,nuclear mitotic apparatus protein 1,True,,,,,,
3962,SPINK5,ENSG00000133710,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,serine peptidase inhibitor Kazal type 5,True,,,,,,
3963,RGCC,ENSG00000102760,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,regulator of cell cycle,True,,,,,,
3964,GLS2,ENSG00000135423,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,glutaminase 2,True,,,,,,
3965,UBXN11,ENSG00000158062,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,UBX domain protein 11,True,,,,,,
3966,C6,ENSG00000101182,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,complement C6,True,,,,,,
3967,NDEL1,ENSG00000166579,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,nudE neurodevelopment protein 1 like 1,True,,,,,,
3968,RAB27A,ENSG00000069974,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,"RAB27A, member RAS oncogene family",True,,,,,,
3969,BAZ2B,ENSG00000123636,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,bromodomain adjacent to zinc finger domain 2B,True,,,,,,
3970,PROC,ENSG00000115718,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,"protein C, inactivator of coagulation factors Va and VIIIa",True,,,,,,
3971,FBXO3,ENSG00000110429,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,F-box protein 3,True,,,,,,
3972,LPAR3,ENSG00000171517,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,lysophosphatidic acid receptor 3,True,F,—,—,,Y,True
3973,KRT1,ENSG00000167768,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,keratin 1,True,,,,,,
3974,MAEA,ENSG00000090316,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,"macrophage erythroblast attacher, E3 ubiquitin ligase",True,,,,,,
3975,HMGCL,ENSG00000117305,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,3-hydroxy-3-methylglutaryl-CoA lyase,True,,,,,,
3976,NBEAP1,ENSG00000258590,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,neurobeachin pseudogene 1,True,,,,,,
3977,UBE2K,ENSG00000078140,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,ubiquitin conjugating enzyme E2 K,True,,,,,,
3978,ARC,ENSG00000198576,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,activity regulated cytoskeleton associated protein,True,,,,,,
3979,MAGEA4,ENSG00000147381,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,MAGE family member A4,True,,,,,,
3980,DBN1,ENSG00000113758,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,drebrin 1,True,,,,,,
3981,PRKACB,ENSG00000142875,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,protein kinase cAMP-activated catalytic subunit beta,True,,,,,,
3982,CD38,ENSG00000004468,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,CD38 molecule,True,,,,,,
3983,GRB2,ENSG00000177885,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,growth factor receptor bound protein 2,True,,,,,,
3984,SDS,ENSG00000126524,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,serine dehydratase,True,,,,,,
3985,ABCB6,ENSG00000115657,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,ATP binding cassette subfamily B member 6 (Langereis blood group),True,,,,,,
3986,NPPC,ENSG00000163273,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,natriuretic peptide C,True,,,,,,
3987,ING4,ENSG00000111653,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,inhibitor of growth family member 4,True,,,,,,
3988,CAVIN4,ENSG00000170681,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,caveolae associated protein 4,True,,,,,,
3989,MFAP4,ENSG00000166482,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,microfibril associated protein 4,True,—,—,F,,Y,True
3990,HGH1,ENSG00000235173,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,HGH1 homolog,True,,,,,,
3991,PRKACA,ENSG00000072062,0.0014783194187388,No data,No data,No data,No data,0.007391597093694037,No data,No data,protein kinase cAMP-activated catalytic subunit alpha,True,,,,,,
