"symbol","overallAssociationScore","geneticAssociations","somaticMutations","drugs","pathwaysSystemsBiology","textMining","rnaExpression","animalModels","targetName"
"TPM3",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","tropomyosin 3"
"HLCS",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","holocarboxylase synthetase"
"ATF3",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","activating transcription factor 3"
"LTC4S",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","leukotriene C4 synthase"
"NEFH",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","neurofilament heavy chain"
"ACP1",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","acid phosphatase 1"
"NARS2",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","asparaginyl-tRNA synthetase 2, mitochondrial"
"ELL",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","elongation factor for RNA polymerase II"
"IGFBP5",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","insulin like growth factor binding protein 5"
"GNS",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","glucosamine (N-acetyl)-6-sulfatase"
"KRT10",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","keratin 10"
"RAB11A",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","RAB11A, member RAS oncogene family"
"TXNDC8",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","thioredoxin domain containing 8"
"LIPF",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","lipase F, gastric type"
"ADORA2B",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","adenosine A2b receptor"
"CYP2E1",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","cytochrome P450 family 2 subfamily E member 1"
"SEPSECS",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase"
"IL17D",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","interleukin 17D"
"NXNL1",0.0014783194187388072,"No data","No data","No data","No data",0.007391597093694037,"No data","No data","nucleoredoxin like 1"
"MINPP1",0.0002990433028177005,0.0002990433028177005,"No data","No data","No data","No data","No data","No data","multiple inositol-polyphosphate phosphatase 1"
"F12",0.00026852607386015903,0.00026852607386015903,"No data","No data","No data","No data","No data","No data","coagulation factor XII"
"ST8SIA1",0.000249852077179336,0.000249852077179336,"No data","No data","No data","No data","No data","No data","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"DIS3L2",0.00024169098403444163,0.00024169098403444163,"No data","No data","No data","No data","No data","No data","DIS3 like 3'-5' exoribonuclease 2"
"SLC44A5",0.00024069472711398275,0.00024069472711398275,"No data","No data","No data","No data","No data","No data","solute carrier family 44 member 5"
"MTMR3",0.00023454814749779832,0.00023454814749779832,"No data","No data","No data","No data","No data","No data","myotubularin related protein 3"
"KCNIP4",0.00022766945606282935,0.00022766945606282935,"No data","No data","No data","No data","No data","No data","potassium voltage-gated channel interacting protein 4"
"HLA-DQA2",0.00021704738423394417,0.00021704738423394417,"No data","No data","No data","No data","No data","No data","major histocompatibility complex, class II, DQ alpha 2"
"CDH4",0.00021432276552747458,0.00021432276552747458,"No data","No data","No data","No data","No data","No data","cadherin 4"
"WDR41",0.00021309040679067255,0.00021309040679067255,"No data","No data","No data","No data","No data","No data","WD repeat domain 41"
"MTHFD1L",0.00019040667729768813,0.00019040667729768813,"No data","No data","No data","No data","No data","No data","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like"
"NYNRIN",0.0001812622082858671,0.0001812622082858671,"No data","No data","No data","No data","No data","No data","NYN domain and retroviral integrase containing"
"PPP2R2B",0.00016732067208122752,0.00016732067208122752,"No data","No data","No data","No data","No data","No data","protein phosphatase 2 regulatory subunit Bbeta"
"CABLES1",0.00016264596166215778,0.00016264596166215778,"No data","No data","No data","No data","No data","No data","Cdk5 and Abl enzyme substrate 1"
"IL23R",0.00016228965545512884,0.00016228965545512884,"No data","No data","No data","No data","No data","No data","interleukin 23 receptor"
"KHDRBS2",0.00016212464808114664,0.00016212464808114664,"No data","No data","No data","No data","No data","No data","KH RNA binding domain containing, signal transduction associated 2"
"MMAB",0.00016194291573923877,0.00016194291573923877,"No data","No data","No data","No data","No data","No data","metabolism of cobalamin associated B"
"THADA",0.00016019270501440788,0.00016019270501440788,"No data","No data","No data","No data","No data","No data","THADA armadillo repeat containing"
"L3MBTL4",0.00015949917534616945,0.00015949917534616945,"No data","No data","No data","No data","No data","No data","L3MBTL histone methyl-lysine binding protein 4"
"ZGPAT",0.0001559718746019775,0.0001559718746019775,"No data","No data","No data","No data","No data","No data","zinc finger CCCH-type and G-patch domain containing"
"FGF7",0.00015179790526101053,0.00015179790526101053,"No data","No data","No data","No data","No data","No data","fibroblast growth factor 7"
"LYPLAL1",0.00015119416696272728,0.00015119416696272728,"No data","No data","No data","No data","No data","No data","lysophospholipase like 1"
"EFHD1",0.0001502677062251056,0.0001502677062251056,"No data","No data","No data","No data","No data","No data","EF-hand domain family member D1"
"RYR2",0.0001491751750014487,0.0001491751750014487,"No data","No data","No data","No data","No data","No data","ryanodine receptor 2"
"GCKR",0.00014772756239455893,0.00014772756239455893,"No data","No data","No data","No data","No data","No data","glucokinase regulator"
"PLA2G6",0.00014628921610679172,0.00014628921610679172,"No data","No data","No data","No data","No data","No data","phospholipase A2 group VI"
"ZBP1",0.00014489792825858323,0.00014489792825858323,"No data","No data","No data","No data","No data","No data","Z-DNA binding protein 1"
"PTPRG",0.00014483510121274793,0.00014483510121274793,"No data","No data","No data","No data","No data","No data","protein tyrosine phosphatase receptor type G"
"SLFN14",0.00014113539488476356,0.00014113539488476356,"No data","No data","No data","No data","No data","No data","schlafen family member 14"
"PSMB8",0.00013850519158360334,0.00013850519158360334,"No data","No data","No data","No data","No data","No data","proteasome 20S subunit beta 8"
"DLEU7",0.00013810506587712208,0.00013810506587712208,"No data","No data","No data","No data","No data","No data","deleted in lymphocytic leukemia 7"
"C6orf15",0.00013770835213679613,0.00013770835213679613,"No data","No data","No data","No data","No data","No data","chromosome 6 open reading frame 15"
"MMP24",0.0001372082875256316,0.0001372082875256316,"No data","No data","No data","No data","No data","No data","matrix metallopeptidase 24"
"ZNF320",0.00013582569557446303,0.00013582569557446303,"No data","No data","No data","No data","No data","No data","zinc finger protein 320"
"TCF4",0.00013460042861017222,0.00013460042861017222,"No data","No data","No data","No data","No data","No data","transcription factor 4"
"SLC8A3",0.00013424905422717133,0.00013424905422717133,"No data","No data","No data","No data","No data","No data","solute carrier family 8 member A3"
"NME9",0.00013414914705841776,0.00013414914705841776,"No data","No data","No data","No data","No data","No data","NME/NM23 family member 9"
"UNC13C",0.0001337681448690232,0.0001337681448690232,"No data","No data","No data","No data","No data","No data","unc-13 homolog C"
"L3MBTL3",0.00013332482676252282,0.00013332482676252282,"No data","No data","No data","No data","No data","No data","L3MBTL histone methyl-lysine binding protein 3"
"RAB37",0.00013312914436942476,0.00013312914436942476,"No data","No data","No data","No data","No data","No data","RAB37, member RAS oncogene family"
"CDH9",0.00013269184529251444,0.00013269184529251444,"No data","No data","No data","No data","No data","No data","cadherin 9"
"MAP3K3",0.00013238656186690534,0.00013238656186690534,"No data","No data","No data","No data","No data","No data","mitogen-activated protein kinase kinase kinase 3"
"SHROOM3",0.00012975583668387375,0.00012975583668387375,"No data","No data","No data","No data","No data","No data","shroom family member 3"
"DAB2IP",0.000126837545792352,0.000126837545792352,"No data","No data","No data","No data","No data","No data","DAB2 interacting protein"
"SVEP1",0.0001245493885282992,0.0001245493885282992,"No data","No data","No data","No data","No data","No data","sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
"CDCA7L",0.00012409155667357,0.00012409155667357,"No data","No data","No data","No data","No data","No data","cell division cycle associated 7 like"
"NCAPD3",0.00012307106187165777,0.00012307106187165777,"No data","No data","No data","No data","No data","No data","non-SMC condensin II complex subunit D3"
"NUGGC",0.00012273147335389287,0.00012273147335389287,"No data","No data","No data","No data","No data","No data","nuclear GTPase, germinal center associated"
"CEBPE",0.00012064475745656254,0.00012064475745656254,"No data","No data","No data","No data","No data","No data","CCAAT enhancer binding protein epsilon"
"RASGRP4",0.00012060744419133232,0.00012060744419133232,"No data","No data","No data","No data","No data","No data","RAS guanyl releasing protein 4"
"HAS3",0.00012016200378495253,0.00012016200378495253,"No data","No data","No data","No data","No data","No data","hyaluronan synthase 3"
"CEP85L",0.00012003902348502849,0.00012003902348502849,"No data","No data","No data","No data","No data","No data","centrosomal protein 85 like"
"CCHCR1",0.000118934594093126,0.000118934594093126,"No data","No data","No data","No data","No data","No data","coiled-coil alpha-helical rod protein 1"
"IRF2BPL",0.00011891061294807404,0.00011891061294807404,"No data","No data","No data","No data","No data","No data","interferon regulatory factor 2 binding protein like"
"ZNF248",0.00011793787978944646,0.00011793787978944646,"No data","No data","No data","No data","No data","No data","zinc finger protein 248"
"TAGAP",0.00011738937205435974,0.00011738937205435974,"No data","No data","No data","No data","No data","No data","T cell activation RhoGTPase activating protein"
"MEIS2",0.00011618685362846377,0.00011618685362846377,"No data","No data","No data","No data","No data","No data","Meis homeobox 2"
"TRIM38",0.00011475079722487104,0.00011475079722487104,"No data","No data","No data","No data","No data","No data","tripartite motif containing 38"
"DMAC2",0.00011389274787453929,0.00011389274787453929,"No data","No data","No data","No data","No data","No data","distal membrane arm assembly component 2"
"FAF1",0.00011331520834283763,0.00011331520834283763,"No data","No data","No data","No data","No data","No data","Fas associated factor 1"
"EXTL2P1",0.0001115117896071398,0.0001115117896071398,"No data","No data","No data","No data","No data","No data","exostosin like glycosyltransferase 2 pseudogene 1"
"FADS1",0.00011089221301370907,0.00011089221301370907,"No data","No data","No data","No data","No data","No data","fatty acid desaturase 1"
